'BU_CODE';'V01_Strategievariant'
'BU0363AG01';'s1b'
'BU0363AG02';'s1b'
'BU0363AG03';'s1b'
'BU0363AG04';'s1b'
'BU0363AG05';'s1b'
'BU0363AG06';'s1b'
'BU0363AH01';'s1b'
'BU0363AH02';'s1b'
'BU0363AH03';'s1b'
'BU0363AH04';'s1b'
'BU0363AH05';'s1b'
'BU0363AH06';'s1b'
'BU0363AH07';'s1b'
'BU0363AH08';'s1b'
'BU0363AJ01';'s1b'
'BU0363AJ02';'s1b'
'BU0363AJ03';'s1b'
'BU0363AJ04';'s1b'
'BU0363AK01';'s1b'
'BU0363AK02';'s1b'
'BU0363AK03';'s1b'
'BU0363AK04';'s1b'
'BU0363AK05';'s1b'
'BU0363AK06';'s1b'
'BU0363AK07';'s1b'
'BU0363AK08';'s1b'
'BU0363BA01';'s1b'
'BU0363BA02';'s1b'
'BU0363BA03';'s1b'
'BU0363BA04';'s1b'
'BU0363BA05';'s1b'
'BU0363BA06';'s1b'
'BU0363BB01';'s1b'
'BU0363BB02';'s1b'
'BU0363BB03';'s1b'
'BU0363BB04';'s1b'
'BU0363BB05';'s1b'
'BU0363BB06';'s1b'
'BU0363BB07';'s1b'
'BU0363BB08';'s1b'
'BU0363EA01';'s1b'
'BU0363EA02';'s1b'
'BU0363EA03';'s1b'
'BU0363EB01';'s1b'
'BU0363EB02';'s1b'
'BU0363EB03';'s1b'
'BU0363EB04';'s1b'
'BU0363EB05';'s1b'
'BU0363EB06';'s1b'
'BU0363EB07';'s1b'
'BU0363EB08';'s1b'
'BU0363EB09';'s1b'
'BU0363EB10';'s1b'
'BU0363EC01';'s1b'
'BU0363EC02';'s1b'
'BU0363ED01';'s1b'
'BU0363ED02';'s1b'
'BU0363ED03';'s1b'
'BU0363ED04';'s1b'
'BU0363EE01';'s1b'
'BU0363EE02';'s1b'
'BU0363EE03';'s1b'
'BU0363EE04';'s1b'
'BU0363EE05';'s1b'
'BU0363EE06';'s1b'
'BU0363EF01';'s1b'
'BU0363EF02';'s1b'
'BU0363EG01';'s1b'
'BU0363EG02';'s1b'
'BU0363EG03';'s1b'
'BU0363EG04';'s1b'
'BU0363EH01';'s1b'
'BU0363EH02';'s1b'
'BU0363EH03';'s1b'
'BU0363EH04';'s1b'
'BU0363EH05';'s1b'
'BU0363EH06';'s1b'
'BU0363EJ01';'s1b'
'BU0363EJ02';'s1b'
'BU0363EJ03';'s1b'
'BU0363EK01';'s1b'
'BU0363EK02';'s1b'
'BU0363EK03';'s1b'
'BU0363EK04';'s1b'
'BU0363EL01';'s1b'
'BU0363EL02';'s1b'
'BU0363EL03';'s1b'
'BU0363EM01';'s1b'
'BU0363EM02';'s1b'
'BU0363EM03';'s1b'
'BU0363EM04';'s1b'
'BU0363EN01';'s1b'
'BU0363EN02';'s1b'
'BU0363EN03';'s1b'
'BU0363EN04';'s1b'
'BU0363EP01';'s1b'
'BU0363EP02';'s1b'
'BU0363EQ01';'s1b'
'BU0363ER01';'s1b'
'BU0363ER02';'s1b'
'BU0363ES01';'s1b'
'BU0363ES02';'s1b'
'BU0363ES03';'s1b'
'BU0363ET01';'s1b'
'BU0363ET02';'s1b'
'BU0363EU01';'s1b'
'BU0363EU02';'s1b'
'BU0363EU03';'s1b'
'BU0363EV01';'s1b'
'BU0363EV02';'s1b'
'BU0363FA01';'s1b'
'BU0363FA02';'s1b'
'BU0363FA03';'s1b'
'BU0363FA04';'s1b'
'BU0363FA05';'s1b'
'BU0363FA06';'s1b'
'BU0363FA07';'s1b'
'BU0363FA08';'s1b'
'BU0363FB01';'s1b'
'BU0363FB02';'s1b'
'BU0363FB03';'s1b'
'BU0363FB04';'s1b'
'BU0363FB05';'s1b'
'BU0363FB06';'s1b'
'BU0363FB07';'s1b'
'BU0363FB08';'s1b'
'BU0363FC01';'s1b'
'BU0363FC02';'s1b'
'BU0363FC03';'s1b'
'BU0363FD01';'s1b'
'BU0363FD02';'s1b'
'BU0363FD03';'s1b'
'BU0363FD04';'s1b'
'BU0363FE01';'s1b'
'BU0363FE02';'s1b'
'BU0363FE03';'s1b'
'BU0363FE04';'s1b'
'BU0363FF01';'s1b'
'BU0363FF02';'s1b'
'BU0363FF03';'s1b'
'BU0363FG01';'s1b'
'BU0363FG02';'s1b'
'BU0363FG03';'s1b'
'BU0363FH01';'s1b'
'BU0363FH02';'s1b'
'BU0363FJ01';'s1b'
'BU0363FJ02';'s1b'
'BU0363FJ03';'s1b'
'BU0363FJ04';'s1b'
'BU0363FK01';'s1b'
'BU0363FK02';'s1b'
'BU0363FK03';'s1b'
'BU0363FK04';'s1b'
'BU0363FK05';'s1b'
'BU0363FL01';'s1b'
'BU0363FL02';'s1b'
'BU0363FL03';'s1b'
'BU0363FM01';'s1b'
'BU0363FM02';'s1b'
'BU0363FM03';'s1b'
'BU0363FM04';'s1b'
'BU0363FM05';'s1b'
'BU0363FM06';'s1b'
'BU0363FN01';'s1b'
'BU0363FN02';'s1b'
'BU0363FN03';'s1b'
'BU0363FN04';'s1b'
'BU0363FP01';'s1b'
'BU0363FP02';'s1b'
'BU0363FP03';'s1b'
'BU0363FP04';'s1b'
'BU0363FP05';'s1b'
'BU0363FP06';'s1b'
'BU0363FQ01';'s1b'
'BU0363FQ02';'s1b'
'BU0363FQ03';'s1b'
'BU0363FQ04';'s1b'
'BU0363FQ05';'s1b'
'BU0363FQ06';'s1b'
'BU0363FQ07';'s1b'
'BU0363FQ08';'s1b'
'BU0363FQ09';'s1b'
'BU0363FQ10';'s1b'
'BU0363KA01';'s1b'
'BU0363KA02';'s1b'
'BU0363KA03';'s1b'
'BU0363KA04';'s1b'
'BU0363KA05';'s1b'
'BU0363KA06';'s1b'
'BU0363KB01';'s1b'
'BU0363KB02';'s1b'
'BU0363KC01';''
'BU0363KC02';'s1b'
'BU0363KC03';'s1b'
'BU0363KC04';'s1b'
'BU0363KD01';'s1b'
'BU0363KD02';'s1b'
'BU0363KD03';'s1b'
'BU0363KD04';'s1b'
'BU0363KD05';'s1b'
'BU0363KD06';'s1b'
'BU0363KD07';'s1b'
'BU0363KD08';'s1b'
'BU0363KD09';'s1b'
'BU0363KD10';'s1b'
'BU0363KE01';'s1b'
'BU0363KE02';'s1b'
'BU0363KE03';'s1b'
'BU0363KE04';'s1b'
'BU0363KE05';'s1b'
'BU0363KF01';'s1b'
'BU0363KF02';'s1b'
'BU0363KF03';'s1b'
'BU0363KF04';'s1b'
'BU0363KG01';'s1b'
'BU0363KG02';'s1b'
'BU0363KG03';'s1b'
'BU0363KH01';'s1b'
'BU0363KH02';'s1b'
'BU0363KH03';'s1b'
'BU0363KH04';'s1b'
'BU0363KH05';'s1b'
'BU0363KH06';'s1b'
'BU0363KJ01';'s1b'
'BU0363KJ02';'s1b'
'BU0363KJ03';'s1b'
'BU0363KJ04';'s1b'
'BU0363KJ05';'s1b'
'BU0363KJ06';'s1b'
'BU0363KK01';'s1b'
'BU0363KK02';'s1b'
'BU0363KK03';'s1b'
'BU0363KK04';'s1b'
'BU0363KK05';'s1b'
'BU0363KK06';'s1b'
'BU0363KL01';'s1b'
'BU0363KL02';'s1b'
'BU0363KM01';'s1b'
'BU0363KM02';'s1b'
'BU0363KM03';'s1b'
'BU0363KM04';'s1b'
'BU0363KM05';'s1b'
'BU0363KN01';'s1b'
'BU0363KN02';'s1b'
'BU0363KP01';'s1b'
'BU0363KP02';'s1b'
'BU0363KP03';'s1b'
'BU0363KP04';'s1b'
'BU0363KP05';'s1b'
'BU0363KQ01';'s1b'
'BU0363KQ02';'s1b'
'BU0363KQ03';'s1b'
'BU0363KQ04';'s1b'
'BU0363KQ05';'s1b'
'BU0363KQ06';'s1b'
'BU0363KR01';'s1b'
'BU0363KR02';'s1b'
'BU0363KR03';'s1b'
'BU0363KR04';'s1b'
'BU0363MA01';'s1b'
'BU0363MA02';'s1b'
'BU0363MA03';'s1b'
'BU0363MA04';'s1b'
'BU0363MA05';'s1b'
'BU0363MA06';'s1b'
'BU0363MA07';'s1b'
'BU0363MA08';'s1b'
'BU0363MA09';'s1b'
'BU0363MA10';'s1b'
'BU0363MA11';'s1b'
'BU0363MB01';'s1b'
'BU0363MB02';'s1b'
'BU0363MB03';'s1b'
'BU0363MC01';'s1b'
'BU0363MC02';'s1b'
'BU0363MC03';'s1b'
'BU0363MC04';'s1b'
'BU0363MD01';'s1b'
'BU0363MD02';'s1b'
'BU0363ME01';'s1b'
'BU0363ME02';'s1b'
'BU0363ME03';'s1b'
'BU0363MF01';'s1b'
'BU0363MF02';'s1b'
'BU0363MF03';'s1b'
'BU0363MG01';'s1b'
'BU0363MG02';'s1b'
'BU0363MG03';'s1b'
'BU0363MG04';'s1b'
'BU0363MH01';'s1b'
'BU0363MH02';'s1b'
'BU0363MH03';'s1b'
'BU0363MH04';'s1b'
'BU0363MH05';'s1b'
'BU0363MH06';'s1b'
'BU0363MJ01';'s1b'
'BU0363MJ02';'s1b'
'BU0363MJ03';'s1b'
'BU0363MJ04';'s1b'
'BU0363MJ05';'s1b'
'BU0363MK01';''
'BU0363MK02';''
'BU0363MK03';''
'BU0363MK04';'s1b'
'BU0363MK05';''
'BU0363ML01';'s1b'
'BU0363ML02';'s1b'
'BU0363ML03';'s1b'
'BU0363MM01';'s1b'
'BU0363MM02';'s1b'
'BU0363MM03';'s1b'
'BU0363MM04';'s1b'
'BU0363MM05';'s1b'
'BU0363MM06';'s1b'
'BU0363MM07';'s1b'
'BU0363MM08';'s1b'
'BU0363MN01';'s1b'
'BU0363MN02';'s1b'
'BU0363MN03';'s1b'
'BU0363MN04';'s1b'
'BU0363MN05';'s1b'
'BU0363MN06';'s1b'
'BU0363MN07';'s1b'
'BU0363MN08';'s1b'
'BU0363MN09';'s1b'
'BU0363MP01';'s1b'
'BU0363MP02';'s1b'
'BU0363MP03';'s1b'
'BU0363MQ01';'s1b'
'BU0363MQ02';'s1b'
'BU0363MQ03';'s1b'
'BU0363MQ04';'s1b'
'BU0363MQ05';'s1b'
'BU0363MQ06';'s1b'
'BU0363MQ07';'s1b'
'BU0363NA01';'s1b'
'BU0363NA02';'s1b'
'BU0363NA03';'s1b'
'BU0363NA04';'s1b'
'BU0363NA05';'s1b'
'BU0363NA06';'s1b'
'BU0363NA07';'s1b'
'BU0363NB01';'s1b'
'BU0363NB02';'s1b'
'BU0363NB03';'s1b'
'BU0363NB04';'s1b'
'BU0363NB05';'s1b'
'BU0363NB06';'s1b'
'BU0363NB07';'s1b'
'BU0363NC01';'s1b'
'BU0363NC02';'s1b'
'BU0363NC03';'s1b'
'BU0363NC04';'s1b'
'BU0363ND01';'s1b'
'BU0363ND02';'s1b'
'BU0363NE01';'s1b'
'BU0363NE02';'s1b'
'BU0363NE03';'s1b'
'BU0363NE04';'s1b'
'BU0363NE05';'s1b'
'BU0363NE06';'s1b'
'BU0363NF01';'s1b'
'BU0363NF02';'s1b'
'BU0363NF03';'s1b'
'BU0363NF04';'s1b'
'BU0363NF05';''
'BU0363NG01';'s1b'
'BU0363NG02';'s1b'
'BU0363NG03';'s1b'
'BU0363NH01';'s1b'
'BU0363NH02';'s1b'
'BU0363NH03';'s1b'
'BU0363NH04';'s1b'
'BU0363NH05';'s1b'
'BU0363NH06';'s1b'
'BU0363NJ01';'s1b'
'BU0363NJ02';'s1b'
'BU0363NJ03';'s1b'
'BU0363NJ04';'s1b'
'BU0363NJ05';'s1b'
'BU0363NJ06';'s1b'
'BU0363NK01';'s1b'
'BU0363NK02';'s1b'
'BU0363NK03';'s1b'
'BU0363NL01';'s1b'
'BU0363NL02';'s1b'
'BU0363NL03';'s1b'
'BU0363NL04';'s1b'
'BU0363NM01';'s1b'
'BU0363NN01';'s1b'
'BU0363NN02';'s1b'
'BU0363NP01';'s1b'
'BU0363NP02';'s1b'
'BU0363NP03';'s1b'
'BU0363NQ01';'s1b'
'BU0363NQ02';'s1b'
'BU0363NQ03';'s1b'
'BU0363NQ04';'s1b'
'BU0363NQ05';'s1b'
'BU0363NQ06';'s1b'
'BU0363NQ07';'s1b'
'BU0363NQ08';'s1b'
'BU0363NQ09';'s1b'
'BU0363NQ10';'s1b'
'BU0363SA01';'s1b'
'BU0363SA02';'s1b'
'BU0363SB01';'s1b'
'BU0363SB02';'s1b'
'BU0363SB03';'s1b'
'BU0363SB04';'s1b'
'BU0363SB05';'s1b'
'BU0363SB06';'s1b'
'BU0363SC01';'s1b'
'BU0363SC02';'s1b'
'BU0363SC03';'s1b'
'BU0363SC04';'s1b'
'BU0363SC05';'s1b'
'BU0363SC06';'s1b'
'BU0363SD01';'s1b'
'BU0363SD02';'s1b'
'BU0363SD03';'s1b'
'BU0363SD04';'s1b'
'BU0363SD05';'s1b'
'BU0363SD06';'s1b'
'BU0363SE01';'s1b'
'BU0363SE02';'s1b'
'BU0363SE03';'s1b'
'BU0363SE04';'s1b'
'BU0363TA01';'s1b'
'BU0363TA02';'s1b'
'BU0363TA03';'s1b'
'BU0363TA04';'s1b'
'BU0363TA05';'s1b'
'BU0363TA06';'s1b'
'BU0363TA07';'s1b'
'BU0363TB01';'s1b'
'BU0363TB02';'s1b'
'BU0363TC01';'s1b'
'BU0363TC02';'s1b'
'BU0363TC03';'s1b'
'BU0363TC04';'s1b'
'BU0363TC05';'s1b'
'BU0363TD01';'s1b'
'BU0363TD02';'s1b'
'BU0363TD03';'s1b'
'BU0363TD04';'s1b'
'BU0363TE01';'s1b'
'BU0363TE02';'s1b'
'BU0363TE03';'s1b'
'BU0363TF01';'s1b'
'BU0363TF02';'s1b'
'BU0363TF03';'s1b'
'BU0363TG01';'s1b'
'BU0363TG02';'s1b'
'BU0363TG03';'s1b'
'BU0363TH01';'s1b'
'BU0363TH02';'s1b'
'BU0363TH03';'s1b'
'BU0363TH04';'s1b'
'BU0363TH05';'s1b'
'BU0363TJ01';'s1b'
'BU0363TJ02';'s1b'
'BU0363TJ03';'s1b'
'BU0363TK01';'s1b'
'BU0363TK02';'s1b'
'BU0363TK03';'s1b'
'BU0363TL01';'s1b'
'BU0363TL02';'s1b'
'BU0363TL03';'s1b'
'BU0363TL04';'s1b'
'BU0363TM01';'s1b'
'BU0363TM02';'s1b'
'BU0363TM03';'s1b'
'BU0363TM04';'s1b'
'BU03730101';'s1b'
'BU03730102';'s1b'
'BU03730103';'s1b'
'BU03730104';'s1b'
'BU03730105';'s1b'
'BU03730106';'s1b'
'BU03730107';'s1b'
'BU03730108';'s1b'
'BU03730109';'s1b'
'BU03730110';'s1b'
'BU03730111';'s1b'
'BU03730112';'s1b'
'BU03730113';'s1b'
'BU03730114';'s1b'
'BU03730115';'s1b'
'BU03730116';'s1b'
'BU03730117';'s1b'
'BU03730200';'s1b'
'BU03730300';'s1b'
'BU03730400';'s1b'
'BU03730401';'s1b'
'BU03730402';'s1b'
'BU03730403';'s1b'
'BU03730500';'s1b'
'BU03730501';'s1b'
'BU03730600';'s1b'
'BU03730601';'s1b'
'BU03730602';'s1b'
'BU03730609';'s1b'
'BU03730700';'s1b'
'BU03730701';'s1b'
'BU03730702';'s1b'
'BU03730703';'s1b'
'BU03730704';'s1b'
'BU03730705';'s1b'
'BU03730709';'s1b'
'BU03750000';'s1b'
'BU03750001';'s1b'
'BU03750002';'s1b'
'BU03750003';'s1b'
'BU03750004';'s1b'
'BU03750005';'s1b'
'BU03750100';'s1b'
'BU03750101';'s1b'
'BU03750102';'s1b'
'BU03750200';'s1b'
'BU03750201';'s1b'
'BU03750202';'s1b'
'BU03750300';'s1b'
'BU03750301';'s1b'
'BU03750302';'s1b'
'BU03750303';'s1b'
'BU03750400';'s1b'
'BU03750401';'s1b'
'BU03750500';'s1b'
'BU03750501';'s1b'
'BU03750502';'s1b'
'BU03750600';'s1b'
'BU03750601';'s1b'
'BU03750700';'s1b'
'BU03750701';'s1b'
'BU03750702';'s1b'
'BU03750703';'s1b'
'BU03750800';'s1b'
'BU03750801';'s1b'
'BU03750900';'s1b'
'BU03750901';'s1b'
'BU03750902';'s1b'
'BU03751000';'s1b'
'BU03751001';'s1b'
'BU03751002';'s1b'
'BU03751003';'s1b'
'BU03760101';'s1b'
'BU03760102';'s1b'
'BU03760103';'s1b'
'BU03760104';'s1b'
'BU03760105';'s1b'
'BU03760106';'s1b'
'BU03760107';''
'BU03760108';''
'BU03760109';'s1b'
'BU03770000';'s1b'
'BU03770001';'s1b'
'BU03770002';'s1b'
'BU03770003';'s1b'
'BU03770004';'s1b'
'BU03770005';'s1b'
'BU03770009';'s1b'
'BU03770100';'s1b'
'BU03770101';'s1b'
'BU03770109';'s1b'
'BU03770200';'s1b'
'BU03770201';'s1b'
'BU03770202';'s1b'
'BU03770209';'s1b'
'BU03770300';'s1b'
'BU03770309';'s1b'
'BU03770400';'s1b'
'BU03770401';'s1b'
'BU03770402';'s1b'
'BU03770403';'s1b'
'BU03770404';'s1b'
'BU03770409';'s1b'
'BU03830001';'s1b'
'BU03830011';'s1b'
'BU03830101';'s1b'
'BU03830111';'s1b'
'BU03830201';'s1b'
'BU03830211';'s1b'
'BU03830221';'s1b'
'BU03830301';'s1b'
'BU03830311';'s1b'
'BU03830401';'s1b'
'BU03830411';'s1b'
'BU03830421';'s1b'
'BU03830431';'s1b'
'BU03830501';'s1b'
'BU03830511';'s1b'
'BU03830601';'s1b'
'BU03830701';'s1b'
'BU03830711';'s1b'
'BU03830721';'s1b'
'BU03840101';'s1b'
'BU03840102';'s1b'
'BU03840103';'s1b'
'BU03840104';'s1b'
'BU03840105';'s1b'
'BU03840106';'s1b'
'BU03840201';'s1b'
'BU03840202';'s1b'
'BU03840203';'s1b'
'BU03840204';'s1b'
'BU03840205';''
'BU03840206';'s1b'
'BU03840207';'s1b'
'BU03840208';'s1b'
'BU03840301';'s1b'
'BU03840302';'s1b'
'BU03840303';'s1b'
'BU03840304';'s1b'
'BU03840305';'s1b'
'BU03840306';'s1b'
'BU03840307';'s1b'
'BU03840308';'s1b'
'BU03840401';'s1b'
'BU03840501';'s1b'
'BU03840502';''
'BU03840503';'s1b'
'BU03840504';'s1b'
'BU03840601';'s1b'
'BU03840602';'s1b'
'BU03840603';'s1b'
'BU03840701';'s1b'
'BU03840702';'s1b'
'BU03840703';'s1b'
'BU03840801';'s1b'
'BU03840802';'s1b'
'BU03840803';'s1b'
'BU03840804';''
'BU03850001';'s1b'
'BU03850002';'s1b'
'BU03850003';'s1b'
'BU03850004';'s1b'
'BU03850005';'s1b'
'BU03850006';'s1b'
'BU03850007';'s1b'
'BU03850008';'s1b'
'BU03850101';'s1b'
'BU03850201';'s1b'
'BU03850202';'s1b'
'BU03850203';'s1b'
'BU03850204';'s1b'
'BU03850205';'s1b'
'BU03850206';'s1b'
'BU03850207';'s1b'
'BU03850208';'s1b'
'BU03850209';'s1b'
'BU03850210';'s1b'
'BU03850211';'s1b'
'BU03850212';'s1b'
'BU03850301';'s1b'
'BU03850401';'s1b'
'BU03850402';'s1b'
'BU03850501';'s1b'
'BU03850601';'s1b'
'BU03850701';'s1b'
'BU03850801';'s1b'
'BU03850901';'s1b'
'BU03880001';'s1b'
'BU03880002';'s1b'
'BU03880003';'s1b'
'BU03880004';'s1b'
'BU03880101';'s1b'
'BU03880102';'s1b'
'BU03880103';'s1b'
'BU03880104';'s1b'
'BU03880105';'s1b'
'BU03880106';'s1b'
'BU03880107';'s1b'
'BU03880108';'s1b'
'BU03880201';'s1b'
'BU03880301';'s1b'
'BU03880302';'s1b'
'BU03880303';'s1b'
'BU03880304';'s1b'
'BU03881001';'s1b'
'BU03881002';''
'BU03920101';'s1b'
'BU03920102';'s1b'
'BU03920103';'s1b'
'BU03920104';'s1b'
'BU03920105';'s1b'
'BU03920106';'s1b'
'BU03920201';'s1b'
'BU03920202';'s1b'
'BU03920203';'s1b'
'BU03920204';'s1b'
'BU03920205';'s1b'
'BU03920206';'s1b'
'BU03920207';'s1b'
'BU03920208';'s1b'
'BU03920301';'s1b'
'BU03920302';'s1b'
'BU03920303';'s1b'
'BU03920304';'s1b'
'BU03920401';'s1b'
'BU03920402';'s1b'
'BU03920403';'s1b'
'BU03920404';'s1b'
'BU03920405';'s1b'
'BU03920501';'s1b'
'BU03920502';'s1b'
'BU03920503';'s1b'
'BU03920504';'s1b'
'BU03920505';'s1b'
'BU03920506';'s1b'
'BU03920601';'s1b'
'BU03920602';'s1b'
'BU03920603';'s1b'
'BU03920701';'s1b'
'BU03920702';'s1b'
'BU03920703';'s1b'
'BU03920704';'s1b'
'BU03920801';'s1b'
'BU03920802';'s1b'
'BU03920803';'s1b'
'BU03920804';'s1b'
'BU03920901';'s1b'
'BU03920902';'s1b'
'BU03920903';'s1b'
'BU03920904';'s1b'
'BU03920905';'s1b'
'BU03920906';'s1b'
'BU03921001';'s1b'
'BU03921002';'s1b'
'BU03921003';'s1b'
'BU03921004';'s1b'
'BU03921005';'s1b'
'BU03921101';'s1b'
'BU03921102';'s1b'
'BU03921103';'s1b'
'BU03921104';'s1b'
'BU03921105';'s1b'
'BU03921201';'s1b'
'BU03921202';'s1b'
'BU03921203';'s1b'
'BU03921204';'s1b'
'BU03921205';'s1b'
'BU03921206';'s1b'
'BU03921207';'s1b'
'BU03921301';'s1b'
'BU03921302';'s1b'
'BU03921303';'s1b'
'BU03921304';'s1b'
'BU03921305';'s1b'
'BU03921306';'s1b'
'BU03921307';'s1b'
'BU03921401';'s1b'
'BU03921402';'s1b'
'BU03921403';'s1b'
'BU03921404';''
'BU03921501';'s1b'
'BU03921502';'s1b'
'BU03921503';'s1b'
'BU03921601';'s1b'
'BU03921602';'s1b'
'BU03921603';'s1b'
'BU03921604';'s1b'
'BU03921605';'s1b'
'BU03921701';''
'BU03921702';'s1b'
'BU03921801';'s1b'
'BU03921802';'s1b'
'BU03921803';'s1b'
'BU03921804';'s1b'
'BU03921805';'s1b'
'BU03921806';'s1b'
'BU03921807';'s1b'
'BU03921901';'s1b'
'BU03921902';'s1b'
'BU03921903';'s1b'
'BU03921904';'s1b'
'BU03921905';'s1b'
'BU03921906';'s1b'
'BU03922001';'s1b'
'BU03922002';'s1b'
'BU03922003';'s1b'
'BU03922004';'s1b'
'BU03922005';'s1b'
'BU03922006';'s1b'
'BU03922007';'s1b'
'BU03922101';'s1b'
'BU03922102';'s1b'
'BU03922103';'s1b'
'BU03922104';'s1b'
'BU03922105';'s1b'
'BU03922106';'s1b'
'BU03922107';''
'BU03940101';'s1b'
'BU03940102';'s1b'
'BU03940103';'s1b'
'BU03940104';'s1b'
'BU03940105';'s1b'
'BU03940106';'s1b'
'BU03940107';'s1b'
'BU03940108';'s1b'
'BU03940109';'s1b'
'BU03940111';'s1b'
'BU03940112';'s1b'
'BU03940113';'s1b'
'BU03940114';'s1b'
'BU03940115';'s1b'
'BU03940116';'s1b'
'BU03940117';'s1b'
'BU03940118';'s1b'
'BU03940119';'s1b'
'BU03940122';'s1b'
'BU03940123';'s1b'
'BU03940124';'s1b'
'BU03940125';'s1b'
'BU03940126';'s1b'
'BU03940127';'s1b'
'BU03940230';'s1b'
'BU03940231';'s1b'
'BU03940232';'s1b'
'BU03940233';'s1b'
'BU03940234';'s1b'
'BU03940235';'s1b'
'BU03940236';'s1b'
'BU03940237';'s1b'
'BU03940239';'s1b'
'BU03940240';'s1b'
'BU03940241';'s1b'
'BU03940343';'s1b'
'BU03940344';'s1b'
'BU03940345';'s1b'
'BU03940346';'s1b'
'BU03940347';'s1b'
'BU03940348';'s1b'
'BU03940349';'s1b'
'BU03940350';'s1b'
'BU03940429';'s1b'
'BU03940465';'s1b'
'BU03940466';'s1b'
'BU03940551';'s1b'
'BU03940552';'s1b'
'BU03940553';'s1b'
'BU03940554';'s1b'
'BU03940556';'s1b'
'BU03940557';'s1b'
'BU03940558';'s1b'
'BU03940559';'s1b'
'BU03940560';'s1b'
'BU03940561';'s1b'
'BU03940562';'s1b'
'BU03940564';'s1b'
'BU03940674';'s1b'
'BU03940675';'s1b'
'BU03940676';'s1b'
'BU03940677';'s1b'
'BU03940678';'s1b'
'BU03940779';'s1b'
'BU03940780';'s1b'
'BU03940781';'s1b'
'BU03940782';'s1b'
'BU03940883';'s1b'
'BU03940884';'s1b'
'BU03940885';'s1b'
'BU03940986';'s1b'
'BU03940987';'s1b'
'BU03940988';'s1b'
'BU03940989';'s1b'
'BU03941090';'s1b'
'BU03941091';'s1b'
'BU03941192';'s1b'
'BU03941193';'s1b'
'BU03941294';'s1b'
'BU03941295';'s1b'
'BU03941397';'s1b'
'BU03941398';'s1b'
'BU03941399';'s1b'
'BU03941567';'s1b'
'BU03941569';'s1b'
'BU03941570';'s1b'
'BU03941571';'s1b'
'BU03941663';'s1b'
'BU03942038';'s1b'
'BU03942042';'s1b'
'BU03942096';'s1b'
'BU03942120';'s1b'
'BU03942121';'s1b'
'BU03942128';'s1b'
'BU03942272';'s1b'
'BU03942273';'s1b'
'BU03960100';'s1b'
'BU03960101';'s1b'
'BU03960200';'s1b'
'BU03960201';'s1b'
'BU03960202';'s1b'
'BU03960300';'s1b'
'BU03960301';'s1b'
'BU03960302';'s1b'
'BU03960303';'s1b'
'BU03960400';'s1b'
'BU03960401';''
'BU03960402';'s1b'
'BU03960403';'s1b'
'BU03960404';'s1b'
'BU03960408';''
'BU03960409';'s1b'
'BU03960500';'s1b'
'BU03960501';'s1b'
'BU03960502';'s1b'
'BU03960503';'s1b'
'BU03960600';'s1b'
'BU03960601';'s1b'
'BU03960602';'s1b'
'BU03960603';'s1b'
'BU03960604';'s1b'
'BU03960605';'s1b'
'BU03960607';''
'BU03960700';'s1b'
'BU03960701';'s1b'
'BU03960702';'s1b'
'BU03960800';'s1b'
'BU03960801';'s1b'
'BU03960802';'s1b'
'BU03960900';'s1b'
'BU03960901';'s1b'
'BU03961001';'s1b'
'BU03961002';'s1b'
'BU03961100';'s1b'
'BU03970000';'s1b'
'BU03970001';'s1b'
'BU03970002';'s1b'
'BU03970003';'s1b'
'BU03970004';'s1b'
'BU03970005';'s1b'
'BU03970006';'s1b'
'BU03970007';'s1b'
'BU03970008';'s1b'
'BU03970009';'s1b'
'BU03970100';'s1b'
'BU03970101';'s1b'
'BU03970102';'s1b'
'BU03970200';'s1b'
'BU03990101';'s1b'
'BU03990201';'s1b'
'BU03990202';'s1b'
'BU03990301';'s1b'
'BU03990302';'s1b'
'BU03990303';'s1b'
'BU03990304';'s1b'
'BU03990401';'s1b'
'BU03990402';'s1b'
'BU03990501';'s1b'
'BU03990502';'s1b'
'BU03990503';'s1b'
'BU03990504';'s1b'
'BU03990601';'s1b'
'BU03990602';'s1b'
'BU03990603';'s1b'
'BU03990604';'s1b'
'BU03990701';'s1b'
'BU03990801';'s1b'
'BU03990802';'s1b'
'BU04000100';'s1b'
'BU04000101';'s1b'
'BU04000102';'s1b'
'BU04000103';'s1b'
'BU04000104';'s1b'
'BU04000105';'s1b'
'BU04000106';'s1b'
'BU04000107';'s1b'
'BU04000108';'s1b'
'BU04000109';'s1b'
'BU04000200';'s1b'
'BU04000201';'s1b'
'BU04000202';'s1b'
'BU04000203';'s1b'
'BU04000204';'s1b'
'BU04000205';'s1b'
'BU04000206';'s1b'
'BU04000207';'s1b'
'BU04000208';'s1b'
'BU04000300';'s1b'
'BU04000301';'s1b'
'BU04000302';'s1b'
'BU04000303';'s1b'
'BU04000304';'s1b'
'BU04000400';'s1b'
'BU04000401';'s1b'
'BU04000402';'s1b'
'BU04000403';'s1b'
'BU04000404';'s1b'
'BU04000405';'s1b'
'BU04000406';'s1b'
'BU04000407';'s1b'
'BU04000408';'s1b'
'BU04000409';'s1b'
'BU04000500';'s1b'
'BU04000501';'s1b'
'BU04000502';'s1b'
'BU04000503';'s1b'
'BU04000504';'s1b'
'BU04000505';'s1b'
'BU04000506';'s1b'
'BU04000507';'s1b'
'BU04000508';'s1b'
