gem2020,wijk2020,W,E,Verschilfactor totaal
GM1640,WK164003,5,0,1.0105
GM1640,WK164003,5,1,1.0105
GM1640,WK164003,5,2,0.9639
GM1640,WK164004,1,0,0.8754
GM1640,WK164004,1,1,0.9225
GM1640,WK164004,2,0,0.7780
GM1640,WK164004,2,1,0.8741
GM1640,WK164004,2,2,0.8741
GM1640,WK164004,3,0,0.9707
GM1640,WK164004,3,2,0.9707
GM1640,WK164004,4,0,0.9707
GM1640,WK164004,4,2,0.9707
GM1640,WK164004,5,0,0.9707
GM1640,WK164004,5,1,0.9707
GM1640,WK164005,1,0,0.9877
GM1640,WK164005,1,1,1.0064
GM1640,WK164005,2,0,1.0442
GM1640,WK164005,2,1,1.0331
GM1640,WK164005,2,2,1.0331
GM1640,WK164005,3,0,1.0115
GM1640,WK164005,3,1,1.0204
GM1640,WK164005,3,2,1.0204
GM1640,WK164005,4,0,1.2059
GM1640,WK164005,4,1,1.1142
GM1640,WK164005,4,2,1.1142
GM1640,WK164005,5,0,1.0616
GM1640,WK164005,5,1,1.0616
GM1640,WK164005,5,2,1.0920
GM1640,WK164006,1,0,0.8882
GM1640,WK164006,1,1,0.9266
GM1640,WK164006,2,0,0.8575
GM1640,WK164006,2,1,0.9043
GM1640,WK164006,2,2,0.9043
GM1640,WK164006,3,0,0.9719
GM1640,WK164006,3,1,0.9719
GM1640,WK164006,3,2,0.9719
GM1640,WK164006,4,0,0.9943
GM1640,WK164006,4,1,0.9943
GM1640,WK164006,4,2,0.9943
GM1640,WK164006,5,1,0.9719
GM1640,WK164006,5,2,0.9719
GM1640,WK164007,1,0,1.0841
GM1640,WK164007,1,1,1.0636
GM1640,WK164007,1,2,1.0636
GM1640,WK164007,2,0,0.9590
GM1640,WK164007,2,1,1.0007
GM1640,WK164007,2,2,1.0007
GM1640,WK164007,3,0,1.1217
GM1640,WK164007,3,1,1.0836
GM1640,WK164007,3,2,1.0836
GM1640,WK164007,4,0,1.2678
GM1640,WK164007,4,1,1.1551
GM1640,WK164007,4,2,1.1551
GM1640,WK164007,5,0,1.0464
GM1640,WK164007,5,1,1.0464
GM1640,WK164007,5,2,1.0151
GM1640,WK164008,1,0,1.0547
GM1640,WK164008,1,1,1.0474
GM1640,WK164008,1,2,1.0474
GM1640,WK164008,2,0,1.0287
GM1640,WK164008,2,1,1.0277
GM1640,WK164008,2,2,1.0277
GM1640,WK164008,3,0,1.0672
GM1640,WK164008,3,1,1.0464
GM1640,WK164008,3,2,1.0464
GM1640,WK164008,4,0,1.3802
GM1640,WK164008,4,1,1.1837
GM1640,WK164008,4,2,1.1837
GM1640,WK164008,5,0,1.2045
GM1640,WK164008,5,1,1.2045
GM1640,WK164008,5,2,1.2045
GM1640,WK164009,1,0,0.8610
GM1640,WK164009,1,1,0.9197
GM1640,WK164009,2,0,0.9063
GM1640,WK164009,2,1,0.9631
GM1640,WK164009,2,2,0.9631
GM1640,WK164009,3,0,0.9846
GM1640,WK164009,3,1,0.9846
GM1640,WK164009,3,2,0.9846
GM1640,WK164009,4,0,0.9846
GM1640,WK164009,4,1,0.9846
GM1640,WK164009,4,2,0.9846
GM1640,WK164009,5,0,0.9846
GM1640,WK164009,5,2,0.9846
GM1640,WK164010,1,0,0.8901
GM1640,WK164010,1,1,0.9307
GM1640,WK164010,2,0,0.8529
GM1640,WK164010,2,1,0.8920
GM1640,WK164010,2,2,0.8920
GM1640,WK164010,3,0,0.8857
GM1640,WK164010,3,1,0.9297
GM1640,WK164010,3,2,0.9297
GM1640,WK164010,4,0,1.0747
GM1640,WK164010,4,1,1.0220
GM1640,WK164010,4,2,1.0220
GM1640,WK164010,5,0,0.9704
GM1640,WK164010,5,1,0.9704
GM1640,WK164010,5,2,0.9704
GM1640,WK164011,1,0,0.9915
GM1640,WK164011,1,1,0.9975
GM1640,WK164011,2,0,0.9428
GM1640,WK164011,2,2,0.9591
GM1640,WK164011,3,0,1.0523
GM1640,WK164011,3,2,1.0264
GM1640,WK164011,4,0,1.1382
GM1640,WK164011,4,1,1.0745
GM1640,WK164011,4,2,1.0745
GM1640,WK164011,5,0,1.0050
GM1640,WK164011,5,2,1.0050
GM1640,WK164012,1,0,0.8892
GM1640,WK164012,1,1,0.9468
GM1640,WK164012,1,2,0.9468
GM1640,WK164012,2,0,1.0001
GM1640,WK164012,2,2,1.0001
GM1640,WK164012,3,0,1.0001
GM1640,WK164012,4,0,1.0001
GM1640,WK164013,1,0,1.1057
GM1640,WK164013,1,1,1.0879
GM1640,WK164013,2,0,1.0376
GM1640,WK164013,2,1,1.0617
GM1640,WK164013,2,2,1.0617
GM1640,WK164013,3,0,1.0692
GM1640,WK164013,3,1,1.0692
GM1640,WK164013,3,2,1.0692
GM1640,WK164013,4,0,1.0692
GM1640,WK164013,4,1,1.0692
GM1640,WK164013,4,2,1.0692
GM1640,WK164013,5,0,1.0692
GM1640,WK164014,1,0,0.9847
GM1640,WK164014,1,1,0.9864
GM1640,WK164014,2,0,0.7956
GM1640,WK164014,2,1,0.8970
GM1640,WK164014,2,2,0.8970
GM1640,WK164014,3,0,0.9908
GM1640,WK164014,3,1,0.9908
GM1640,WK164014,3,2,0.9908
GM1640,WK164014,4,0,1.0152
GM1640,WK164014,4,1,0.9978
GM1640,WK164014,4,2,0.9978
GM1640,WK164014,5,0,0.9880
GM1640,WK164014,5,1,0.9880
GM1640,WK164014,5,2,0.9880
GM1640,WK164014,6,2,0.9880
GM1640,WK164015,1,0,1.0181
GM1640,WK164015,1,1,1.0181
GM1640,WK164015,2,0,0.9655
GM1640,WK164015,2,2,0.9963
GM1640,WK164015,3,0,1.0647
GM1640,WK164015,3,1,1.0316
GM1640,WK164015,3,2,1.0316
GM1640,WK164015,4,0,1.1127
GM1640,WK164015,4,1,1.0681
GM1640,WK164015,4,2,1.0681
GM1640,WK164015,5,0,1.0165
GM1640,WK164015,5,2,1.0165
GM1641,WK164100,1,0,0.9653
GM1641,WK164100,2,0,1.0035
GM1641,WK164100,2,1,1.0062
GM1641,WK164100,2,2,1.0062
GM1641,WK164100,3,0,0.9634
GM1641,WK164100,3,1,0.9807
GM1641,WK164100,3,2,0.9758
GM1641,WK164100,4,0,1.0323
GM1641,WK164100,4,1,1.0164
GM1641,WK164100,4,2,1.0280
GM1641,WK164100,5,0,1.0631
GM1641,WK164100,5,1,1.0146
GM1641,WK164100,5,2,1.0216
GM1641,WK164100,6,0,1.0022
GM1641,WK164101,1,0,0.9844
GM1641,WK164101,1,1,0.9920
GM1641,WK164101,2,0,0.9374
GM1641,WK164101,2,1,0.9685
GM1641,WK164101,2,2,0.9450
GM1641,WK164101,3,0,0.9786
GM1641,WK164101,3,1,1.0034
GM1641,WK164101,3,2,1.0034
GM1641,WK164101,4,0,1.0884
GM1641,WK164101,4,1,1.0359
GM1641,WK164101,4,2,1.0459
GM1641,WK164101,5,0,1.0322
GM1641,WK164101,5,1,1.0322
GM1641,WK164101,5,2,1.0322
GM1641,WK164101,6,0,0.9993
GM1641,WK164101,6,2,0.9993
GM1641,WK164102,1,0,0.9026
GM1641,WK164102,1,1,0.9406
GM1641,WK164102,2,0,0.9048
GM1641,WK164102,2,1,0.9487
GM1641,WK164102,2,2,0.9487
GM1641,WK164102,3,0,0.8367
GM1641,WK164102,3,1,0.9171
GM1641,WK164102,3,2,0.9171
GM1641,WK164102,4,0,1.0138
GM1641,WK164102,4,1,1.0109
GM1641,WK164102,4,2,1.0109
GM1641,WK164102,5,0,0.9785
GM1641,WK164102,5,1,0.9785
GM1641,WK164103,1,0,1.0223
GM1641,WK164103,1,1,1.0208
GM1641,WK164103,2,0,0.9832
GM1641,WK164103,2,2,0.9832
GM1641,WK164103,3,0,1.0163
GM1641,WK164103,3,2,1.0163
GM1641,WK164103,4,0,1.0163
GM1641,WK164103,4,2,1.0163
GM1641,WK164103,5,0,1.0163
GM1641,WK164103,5,1,1.0163
GM1641,WK164104,1,0,1.1947
GM1641,WK164104,1,1,1.1226
GM1641,WK164104,2,0,1.0752
GM1641,WK164104,2,1,1.0628
GM1641,WK164104,2,2,1.0628
GM1641,WK164104,3,0,1.1566
GM1641,WK164104,3,1,1.1066
GM1641,WK164104,3,2,1.1066
GM1641,WK164104,4,0,1.2717
GM1641,WK164104,4,1,1.1652
GM1641,WK164104,4,2,1.3019
GM1641,WK164104,5,0,1.0587
GM1641,WK164104,5,1,1.0587
GM1641,WK164104,5,2,1.0587
GM1641,WK164105,1,0,1.0144
GM1641,WK164105,1,1,1.0164
GM1641,WK164105,2,0,0.9683
GM1641,WK164105,2,1,0.9890
GM1641,WK164105,2,2,0.9162
GM1641,WK164105,3,0,1.0668
GM1641,WK164105,3,1,1.0403
GM1641,WK164105,3,2,1.0403
GM1641,WK164105,4,0,1.2590
GM1641,WK164105,4,1,1.1281
GM1641,WK164105,4,2,1.1281
GM1641,WK164105,5,0,0.9746
GM1641,WK164105,5,1,0.9746
GM1641,WK164105,5,2,0.9746
GM1641,WK164106,1,0,0.9402
GM1641,WK164106,1,1,0.9662
GM1641,WK164106,1,2,0.9662
GM1641,WK164106,2,0,0.8888
GM1641,WK164106,2,1,0.9374
GM1641,WK164106,2,2,0.9374
GM1641,WK164106,3,0,0.9944
GM1641,WK164106,3,1,0.9863
GM1641,WK164106,3,2,0.9863
GM1641,WK164106,4,0,1.0979
GM1641,WK164106,4,2,1.0612
GM1641,WK164106,5,0,0.9944
GM1641,WK164106,5,1,0.9944
GM1641,WK164106,5,2,0.9944
GM1641,WK164107,1,0,0.9618
GM1641,WK164107,1,1,0.9943
GM1641,WK164107,1,2,0.9943
GM1641,WK164107,2,0,0.9389
GM1641,WK164107,2,1,0.9878
GM1641,WK164107,2,2,0.9878
GM1641,WK164107,3,0,1.0616
GM1641,WK164107,3,1,1.0430
GM1641,WK164107,3,2,1.0430
GM1641,WK164107,4,0,1.2826
GM1641,WK164107,4,1,1.1562
GM1641,WK164107,4,2,1.1562
GM1641,WK164107,5,0,1.0299
GM1641,WK164107,5,1,1.0299
GM1641,WK164107,5,2,1.0299
GM1652,WK165200,1,0,1.0184
GM1652,WK165200,1,1,1.0140
GM1652,WK165200,1,2,1.0140
GM1652,WK165200,2,0,0.9934
GM1652,WK165200,2,1,0.9977
GM1652,WK165200,2,2,0.9785
GM1652,WK165200,3,0,0.9621
GM1652,WK165200,3,1,0.9882
GM1652,WK165200,3,2,0.9916
GM1652,WK165200,4,0,1.0246
GM1652,WK165200,4,1,0.9527
GM1652,WK165200,4,2,1.0126
GM1652,WK165200,5,0,1.0391
GM1652,WK165200,5,1,1.1133
GM1652,WK165200,5,2,1.1639
GM1652,WK165200,6,1,1.1044
GM1652,WK165200,6,2,1.2345
GM1652,WK165201,1,0,1.0005
GM1652,WK165201,1,1,1.0151
GM1652,WK165201,2,0,0.9334
GM1652,WK165201,2,1,0.9709
GM1652,WK165201,2,2,0.9709
GM1652,WK165201,3,0,1.0556
GM1652,WK165201,3,2,1.0506
GM1652,WK165201,4,0,1.0522
GM1652,WK165201,4,1,1.0522
GM1652,WK165201,4,2,1.0522
GM1652,WK165201,5,0,1.0100
GM1652,WK165201,5,1,1.0100
GM1652,WK165201,5,2,1.0100
GM1652,WK165202,1,0,0.8133
GM1652,WK165202,1,1,0.8838
GM1652,WK165202,2,0,0.9051
GM1652,WK165202,2,2,0.9300
GM1652,WK165202,3,0,0.9614
GM1652,WK165202,3,2,0.9614
GM1652,WK165202,4,0,0.9614
GM1652,WK165202,4,2,0.9614
GM1652,WK165202,5,0,0.9614
GM1652,WK165202,5,1,0.9614
GM1652,WK165202,5,2,0.9614
GM1652,WK165203,1,0,0.8993
GM1652,WK165203,1,1,0.9409
GM1652,WK165203,2,0,1.0305
GM1652,WK165203,2,2,1.0158
GM1652,WK165203,3,0,0.9931
GM1652,WK165203,3,2,0.9931
GM1652,WK165203,4,0,0.9931
GM1652,WK165203,4,2,0.9931
GM1652,WK165203,5,0,0.9931
GM1652,WK165204,1,0,0.9051
GM1652,WK165204,1,1,0.9388
GM1652,WK165204,1,2,0.9388
GM1652,WK165204,2,0,0.9204
GM1652,WK165204,2,1,0.9464
GM1652,WK165204,2,2,0.9464
GM1652,WK165204,3,0,0.8883
GM1652,WK165204,3,1,0.9308
GM1652,WK165204,3,2,0.9308
GM1652,WK165204,4,0,0.9440
GM1652,WK165204,4,1,0.9607
GM1652,WK165204,4,2,0.9621
GM1652,WK165204,5,0,0.9973
GM1652,WK165204,5,1,0.9753
GM1652,WK165204,5,2,1.0616
GM1652,WK165205,1,0,0.9458
GM1652,WK165205,1,1,0.9595
GM1652,WK165205,2,0,0.9476
GM1652,WK165205,2,1,0.9633
GM1652,WK165205,2,2,0.9633
GM1652,WK165205,3,0,0.9665
GM1652,WK165205,3,2,0.9665
GM1652,WK165205,4,0,0.9735
GM1652,WK165205,4,2,0.9735
GM1652,WK165205,5,0,0.8342
GM1652,WK165205,5,1,0.8342
GM1652,WK165205,5,2,0.8342
GM1652,WK165206,1,0,0.9770
GM1652,WK165206,1,1,0.9863
GM1652,WK165206,2,0,0.9619
GM1652,WK165206,2,2,0.9846
GM1652,WK165206,3,0,0.9982
GM1652,WK165206,3,2,0.9982
GM1652,WK165206,4,0,0.9982
GM1652,WK165206,4,2,0.9982
GM1652,WK165206,5,0,1.0141
GM1652,WK165206,5,1,1.0141
GM1652,WK165206,5,2,1.0141
GM1655,WK165501,1,0,0.8641
GM1655,WK165501,1,1,0.9066
GM1655,WK165501,2,0,0.8991
GM1655,WK165501,2,1,0.9209
GM1655,WK165501,2,2,0.8455
GM1655,WK165501,3,0,0.9145
GM1655,WK165501,3,1,0.9351
GM1655,WK165501,3,2,0.9306
GM1655,WK165501,4,0,0.8987
GM1655,WK165501,4,1,0.9242
GM1655,WK165501,4,2,0.9000
GM1655,WK165501,5,0,0.9120
GM1655,WK165501,5,1,0.9120
GM1655,WK165501,5,2,0.8681
GM1655,WK165501,6,0,0.9507
GM1655,WK165501,6,2,0.9507
GM1655,WK165502,1,0,0.8562
GM1655,WK165502,1,1,0.9044
GM1655,WK165502,2,0,0.9129
GM1655,WK165502,2,2,0.9578
GM1655,WK165502,3,0,0.9532
GM1655,WK165502,3,2,0.9532
GM1655,WK165502,4,0,0.9415
GM1655,WK165502,4,2,0.9189
GM1655,WK165503,1,0,0.9520
GM1655,WK165503,1,1,0.9664
GM1655,WK165503,2,0,0.9098
GM1655,WK165503,2,1,0.9430
GM1655,WK165503,2,2,0.9430
GM1655,WK165503,3,0,0.9498
GM1655,WK165503,3,1,0.9703
GM1655,WK165503,3,2,0.9737
GM1655,WK165503,4,0,0.9763
GM1655,WK165503,4,1,1.0398
GM1655,WK165503,4,2,1.0276
GM1655,WK165503,5,0,0.9444
GM1655,WK165503,5,1,0.8328
GM1655,WK165503,5,2,0.9104
GM1655,WK165503,6,0,0.9861
GM1655,WK165503,6,1,0.9861
GM1655,WK165503,6,2,0.9924
GM1655,WK165504,1,0,0.9082
GM1655,WK165504,1,1,0.9315
GM1655,WK165504,2,0,0.8856
GM1655,WK165504,2,1,0.9153
GM1655,WK165504,2,2,0.8501
GM1655,WK165504,3,0,0.8763
GM1655,WK165504,3,1,0.9218
GM1655,WK165504,3,2,0.9058
GM1655,WK165504,4,0,0.9536
GM1655,WK165504,4,1,0.9489
GM1655,WK165504,4,2,0.9277
GM1655,WK165504,5,0,0.8670
GM1655,WK165504,5,1,0.8670
GM1655,WK165504,5,2,0.7804
GM1655,WK165505,1,0,0.9098
GM1655,WK165505,1,1,0.9404
GM1655,WK165505,1,2,0.9404
GM1655,WK165505,2,0,0.9950
GM1655,WK165505,2,1,0.9900
GM1655,WK165505,2,2,1.0398
GM1655,WK165505,3,0,0.7861
GM1655,WK165505,3,1,0.9048
GM1655,WK165505,3,2,0.8880
GM1655,WK165505,4,0,0.9567
GM1655,WK165505,4,1,0.9537
GM1655,WK165505,4,2,0.9145
GM1655,WK165505,5,0,0.9697
GM1655,WK165505,5,2,0.9697
GM1658,WK165800,1,0,1.1068
GM1658,WK165800,1,1,1.0602
GM1658,WK165800,1,2,1.0602
GM1658,WK165800,2,0,0.9677
GM1658,WK165800,2,1,0.9894
GM1658,WK165800,2,2,0.9894
GM1658,WK165800,3,0,0.9223
GM1658,WK165800,3,1,0.9686
GM1658,WK165800,3,2,0.9184
GM1658,WK165800,4,0,1.0698
GM1658,WK165800,4,1,1.0371
GM1658,WK165800,4,2,1.0400
GM1658,WK165800,5,0,0.9213
GM1658,WK165800,5,1,0.9800
GM1658,WK165800,5,2,0.9718
GM1658,WK165800,6,0,1.0144
GM1658,WK165801,1,0,1.1219
GM1658,WK165801,1,1,1.0822
GM1658,WK165801,1,2,1.0822
GM1658,WK165801,2,0,1.0739
GM1658,WK165801,2,1,1.0556
GM1658,WK165801,2,2,1.0556
GM1658,WK165801,3,0,1.1005
GM1658,WK165801,3,1,1.0712
GM1658,WK165801,3,2,1.0712
GM1658,WK165801,4,0,1.1872
GM1658,WK165801,4,1,1.1035
GM1658,WK165801,4,2,1.0573
GM1658,WK165801,5,0,1.0599
GM1658,WK165801,5,1,1.0599
GM1658,WK165801,5,2,1.0599
GM1658,WK165802,1,0,1.0110
GM1658,WK165802,1,1,1.0082
GM1658,WK165802,2,0,0.9986
GM1658,WK165802,2,1,0.9986
GM1658,WK165802,3,0,0.9986
GM1658,WK165802,4,0,0.9986
GM1658,WK165802,5,0,0.9986
GM1658,WK165803,1,0,1.0737
GM1658,WK165803,1,1,1.0504
GM1658,WK165803,2,0,1.0233
GM1658,WK165803,2,2,1.0233
GM1658,WK165803,3,0,0.9956
GM1658,WK165803,3,2,0.9956
GM1658,WK165803,4,0,1.0140
GM1658,WK165803,4,1,1.0552
GM1658,WK165803,4,2,1.0552
GM1658,WK165803,5,0,1.0276
GM1658,WK165803,5,2,1.0276
GM1659,WK165900,1,0,0.9342
GM1659,WK165900,1,1,0.9520
GM1659,WK165900,2,0,0.9450
GM1659,WK165900,2,1,0.9587
GM1659,WK165900,2,2,0.9476
GM1659,WK165900,3,0,0.9397
GM1659,WK165900,3,1,0.9503
GM1659,WK165900,3,2,0.8988
GM1659,WK165900,4,0,0.9854
GM1659,WK165900,4,1,0.9799
GM1659,WK165900,4,2,0.9802
GM1659,WK165900,5,0,0.9506
GM1659,WK165900,5,1,0.9506
GM1659,WK165900,5,2,0.9240
GM1659,WK165900,6,0,0.9744
GM1659,WK165901,1,0,0.9783
GM1659,WK165901,1,1,0.9675
GM1659,WK165901,1,2,0.9675
GM1659,WK165901,2,0,0.9144
GM1659,WK165901,2,1,0.9307
GM1659,WK165901,2,2,0.8590
GM1659,WK165901,3,0,0.8889
GM1659,WK165901,3,1,0.9200
GM1659,WK165901,3,2,0.8605
GM1659,WK165901,4,0,0.8982
GM1659,WK165901,4,1,0.9347
GM1659,WK165901,4,2,0.9311
GM1659,WK165901,5,0,0.8752
GM1659,WK165901,5,1,0.9571
GM1659,WK165901,5,2,1.0276
GM1659,WK165901,6,0,0.9625
GM1659,WK165902,1,0,0.9206
GM1659,WK165902,1,1,0.9514
GM1659,WK165902,2,0,0.9488
GM1659,WK165902,2,1,0.9690
GM1659,WK165902,2,2,0.9962
GM1659,WK165902,3,0,0.9015
GM1659,WK165902,3,1,0.9568
GM1659,WK165902,3,2,1.0066
GM1659,WK165902,4,0,1.0548
GM1659,WK165902,4,1,1.0102
GM1659,WK165902,4,2,1.0161
GM1659,WK165902,5,0,1.0445
GM1659,WK165902,5,1,1.0445
GM1659,WK165902,5,2,1.0445
GM1659,WK165903,1,0,0.9023
GM1659,WK165903,1,1,0.9277
GM1659,WK165903,2,0,0.8149
GM1659,WK165903,2,1,0.8841
GM1659,WK165903,2,2,0.8841
GM1659,WK165903,3,0,0.9523
GM1659,WK165903,3,2,0.9523
GM1659,WK165903,4,0,0.9988
GM1659,WK165903,4,2,0.9902
GM1659,WK165903,5,0,0.9523
GM1667,WK166700,1,0,0.8944
GM1667,WK166700,1,1,0.8579
GM1667,WK166700,1,2,0.9250
GM1667,WK166700,2,0,0.9002
GM1667,WK166700,2,1,0.8172
GM1667,WK166700,2,2,0.9242
GM1667,WK166700,3,0,0.8969
GM1667,WK166700,3,1,0.8623
GM1667,WK166700,3,2,0.9378
GM1667,WK166700,4,0,0.9865
GM1667,WK166700,4,1,0.8909
GM1667,WK166700,4,2,0.9932
GM1667,WK166700,5,0,0.8873
GM1667,WK166700,5,1,0.9013
GM1667,WK166700,5,2,1.0319
GM1667,WK166700,6,1,0.9583
GM1667,WK166701,1,0,1.0261
GM1667,WK166701,1,1,1.0007
GM1667,WK166701,2,0,0.9043
GM1667,WK166701,2,1,0.9506
GM1667,WK166701,2,2,0.9842
GM1667,WK166701,3,0,0.9766
GM1667,WK166701,3,2,0.9766
GM1667,WK166701,4,0,0.9766
GM1667,WK166701,4,2,0.9766
GM1667,WK166701,5,0,0.9766
GM1667,WK166701,5,1,0.9766
GM1667,WK166702,1,0,0.9827
GM1667,WK166702,1,1,0.9863
GM1667,WK166702,2,0,0.9244
GM1667,WK166702,2,2,0.9586
GM1667,WK166702,3,0,0.9894
GM1667,WK166702,3,1,0.9894
GM1667,WK166702,3,2,0.9894
GM1667,WK166702,4,0,0.9894
GM1667,WK166702,4,2,0.9894
GM1667,WK166702,5,1,0.9894
GM1667,WK166702,5,2,0.9894
GM1667,WK166703,1,0,0.7898
GM1667,WK166703,1,1,0.8525
GM1667,WK166703,2,0,0.8052
GM1667,WK166703,2,1,0.8652
GM1667,WK166703,2,2,0.8652
GM1667,WK166703,3,0,0.9231
GM1667,WK166703,4,0,0.9231
GM1667,WK166703,5,0,0.9231
GM1669,WK166901,1,0,0.8634
GM1669,WK166901,1,2,0.9036
GM1669,WK166901,2,0,0.8432
GM1669,WK166901,2,1,0.8929
GM1669,WK166901,2,2,0.8929
GM1669,WK166901,3,0,0.7929
GM1669,WK166901,3,1,0.8656
GM1669,WK166901,3,2,0.8656
GM1669,WK166901,4,0,1.0757
GM1669,WK166901,4,1,1.0059
GM1669,WK166901,4,2,1.0059
GM1669,WK166901,5,0,0.9461
GM1669,WK166901,5,1,0.9461
GM1669,WK166901,5,2,0.9461
GM1669,WK166902,1,0,0.8359
GM1669,WK166902,1,1,0.8836
GM1669,WK166902,1,2,0.8836
GM1669,WK166902,2,0,0.7779
GM1669,WK166902,2,1,0.8626
GM1669,WK166902,2,2,0.8746
GM1669,WK166902,3,0,0.8690
GM1669,WK166902,3,1,0.8982
GM1669,WK166902,3,2,0.8982
GM1669,WK166902,4,0,1.0698
GM1669,WK166902,4,1,0.9957
GM1669,WK166902,4,2,1.0257
GM1669,WK166902,5,0,0.9053
GM1669,WK166902,5,1,0.9053
GM1669,WK166902,5,2,0.9053
GM1669,WK166903,1,0,0.9129
GM1669,WK166903,1,1,0.9426
GM1669,WK166903,1,2,0.9426
GM1669,WK166903,2,0,0.9561
GM1669,WK166903,2,1,0.9735
GM1669,WK166903,2,2,1.0356
GM1669,WK166903,3,0,0.9901
GM1669,WK166903,3,1,0.9887
GM1669,WK166903,3,2,0.9887
GM1669,WK166903,4,0,1.1513
GM1669,WK166903,4,1,1.0604
GM1669,WK166903,4,2,1.0604
GM1669,WK166903,5,0,0.8762
GM1669,WK166903,5,1,0.8762
GM1669,WK166903,5,2,0.7721
GM1669,WK166903,6,0,0.9767
GM1669,WK166904,1,0,0.8546
GM1669,WK166904,1,1,0.9064
GM1669,WK166904,1,2,0.9064
GM1669,WK166904,2,0,0.9146
GM1669,WK166904,2,1,0.9396
GM1669,WK166904,2,2,0.9338
GM1669,WK166904,3,0,0.9426
GM1669,WK166904,3,1,0.9793
GM1669,WK166904,3,2,1.1225
GM1669,WK166904,4,0,0.9784
GM1669,WK166904,4,1,0.9829
GM1669,WK166904,4,2,1.0608
GM1669,WK166904,5,0,0.8716
GM1669,WK166904,5,1,0.8716
GM1669,WK166904,5,2,0.8025
GM1669,WK166904,6,1,0.9593
GM1669,WK166905,1,0,0.8480
GM1669,WK166905,1,1,0.8918
GM1669,WK166905,1,2,0.8918
GM1669,WK166905,2,0,0.8375
GM1669,WK166905,2,1,0.8856
GM1669,WK166905,2,2,0.8013
GM1669,WK166905,3,0,0.9552
GM1669,WK166905,3,1,0.9444
GM1669,WK166905,3,2,0.9444
GM1669,WK166905,4,0,1.0025
GM1669,WK166905,4,1,0.9792
GM1669,WK166905,4,2,0.9964
GM1669,WK166905,5,0,0.8813
GM1669,WK166905,5,1,0.8745
GM1669,WK166905,5,2,0.7864
GM1669,WK166906,1,0,0.9697
GM1669,WK166906,1,1,0.9805
GM1669,WK166906,2,0,0.9665
GM1669,WK166906,2,1,0.9768
GM1669,WK166906,2,2,0.9185
GM1669,WK166906,3,0,1.0519
GM1669,WK166906,3,1,1.0056
GM1669,WK166906,3,2,1.0056
GM1669,WK166906,4,0,1.2224
GM1669,WK166906,4,1,1.0783
GM1669,WK166906,4,2,1.0783
GM1669,WK166906,5,0,0.9922
GM1669,WK166906,5,1,0.9922
GM1669,WK166906,5,2,0.9922
GM1674,WK167400,1,0,1.2256
GM1674,WK167400,1,1,1.1090
GM1674,WK167400,1,2,1.1090
GM1674,WK167400,2,0,1.1696
GM1674,WK167400,2,1,1.0867
GM1674,WK167400,2,2,1.0867
GM1674,WK167400,3,0,1.1530
GM1674,WK167400,3,1,1.0741
GM1674,WK167400,3,2,1.0741
GM1674,WK167400,4,0,1.1822
GM1674,WK167400,4,1,1.0822
GM1674,WK167400,4,2,1.0496
GM1674,WK167400,5,0,0.9961
GM1674,WK167400,5,1,0.9596
GM1674,WK167400,5,2,0.9509
GM1674,WK167400,6,0,0.9661
GM1674,WK167400,6,1,0.9920
GM1674,WK167400,6,2,0.9434
GM1674,WK167401,1,0,1.1941
GM1674,WK167401,1,1,1.1059
GM1674,WK167401,1,2,1.1059
GM1674,WK167401,2,0,1.0898
GM1674,WK167401,2,1,1.0553
GM1674,WK167401,2,2,1.0949
GM1674,WK167401,3,0,1.0817
GM1674,WK167401,3,1,1.0500
GM1674,WK167401,3,2,1.0774
GM1674,WK167401,4,0,1.1017
GM1674,WK167401,4,1,1.0714
GM1674,WK167401,4,2,1.1771
GM1674,WK167401,5,0,1.0263
GM1674,WK167401,5,1,0.9264
GM1674,WK167401,5,2,1.0571
GM1674,WK167401,6,0,0.9556
GM1674,WK167401,6,2,0.8954
GM1674,WK167402,1,0,1.1207
GM1674,WK167402,1,1,1.0761
GM1674,WK167402,1,2,1.0761
GM1674,WK167402,2,0,1.1748
GM1674,WK167402,2,1,1.0974
GM1674,WK167402,2,2,1.0974
GM1674,WK167402,3,0,1.0617
GM1674,WK167402,3,1,1.0672
GM1674,WK167402,3,2,1.1662
GM1674,WK167402,4,0,1.0295
GM1674,WK167402,4,1,1.0700
GM1674,WK167402,4,2,1.1853
GM1674,WK167402,5,0,1.1308
GM1674,WK167402,5,1,1.0969
GM1674,WK167402,5,2,1.1614
GM1674,WK167402,6,2,0.9198
GM1674,WK167403,1,0,1.0816
GM1674,WK167403,1,1,1.0392
GM1674,WK167403,2,0,1.0278
GM1674,WK167403,2,1,1.0161
GM1674,WK167403,2,2,1.0161
GM1674,WK167403,3,0,1.0841
GM1674,WK167403,3,1,1.0525
GM1674,WK167403,3,2,1.2059
GM1674,WK167403,4,0,1.0524
GM1674,WK167403,4,1,1.0297
GM1674,WK167403,4,2,1.0921
GM1674,WK167403,5,0,0.9929
GM1674,WK167403,5,1,0.9416
GM1674,WK167403,5,2,0.9951
GM1674,WK167403,6,0,0.9269
GM1674,WK167403,6,1,0.8612
GM1674,WK167403,6,2,0.8560
GM1674,WK167404,1,0,0.9846
GM1674,WK167404,1,1,0.9749
GM1674,WK167404,1,2,0.9749
GM1674,WK167404,2,0,0.8328
GM1674,WK167404,2,1,0.8957
