gem2020;wijk2020;buurt2020;woningtype;verschilfactor
GM0014;WK001413;BU00141300;2;0.977392516
GM0014;WK001413;BU00141300;5;0.977392516
GM0014;WK001413;BU00141301;1;0.981869635
GM0014;WK001413;BU00141301;2;1.02790143
GM0014;WK001413;BU00141301;3;0.979122703
GM0014;WK001413;BU00141301;4;0.979122703
GM0014;WK001413;BU00141301;5;0.979122703
GM0014;WK001413;BU00141302;1;0.977392516
GM0014;WK001413;BU00141302;2;0.977392516
GM0014;WK001414;BU00141400;1;1.020896904
GM0014;WK001414;BU00141400;4;1.020896904
GM0014;WK001414;BU00141401;1;1.020896904
GM0014;WK001414;BU00141401;5;1.020896904
GM0014;WK001414;BU00141402;1;1.020896904
GM0014;WK001415;BU00141500;1;1.081498773
GM0014;WK001415;BU00141500;2;1.09566098
GM0014;WK001415;BU00141500;3;0.980910791
GM0014;WK001415;BU00141500;4;0.960368455
GM0014;WK001415;BU00141500;5;0.951591352
GM0014;WK001415;BU00141500;6;0.993843787
GM0014;WK001415;BU00141501;1;1.029569598
GM0014;WK001415;BU00141502;1;1.129235911
GM0014;WK001415;BU00141502;2;1.094749163
GM0014;WK001415;BU00141502;3;1.094749163
GM0014;WK001415;BU00141502;4;1.094749163
GM0014;WK001415;BU00141503;1;1.109744615
GM0014;WK001415;BU00141503;2;1.057456262
GM0014;WK001415;BU00141503;3;1.057456262
GM0014;WK001415;BU00141503;4;1.057456262
GM0014;WK001415;BU00141504;1;1.029569598
GM0014;WK001415;BU00141504;2;1.029569598
GM0014;WK001415;BU00141505;1;1.029569598
GM0014;WK001415;BU00141506;1;1.029569598
GM0014;WK001416;BU00141600;1;1.022771223
GM0014;WK001416;BU00141600;2;0.995140799
GM0014;WK001416;BU00141600;3;0.995140799
GM0014;WK001416;BU00141600;4;0.995140799
GM0014;WK001416;BU00141600;5;0.995140799
GM0014;WK001416;BU00141601;1;1.028198777
GM0014;WK001416;BU00141602;1;1.039960442
GM0014;WK001416;BU00141602;2;1.039960442
GM0014;WK001416;BU00141602;3;1.039960442
GM0014;WK001416;BU00141602;4;1.039960442
GM0014;WK001416;BU00141603;1;1.028198777
GM0014;WK001416;BU00141603;2;1.028198777
GM0014;WK001416;BU00141604;1;1.028198777
GM0014;WK001416;BU00141605;1;1.028198777
GM0014;WK001417;BU00141700;1;0.925663637
GM0014;WK001417;BU00141700;2;0.899305815
GM0014;WK001417;BU00141700;3;0.925663637
GM0014;WK001417;BU00141700;4;0.925663637
GM0014;WK001417;BU00141700;5;0.949036495
GM0014;WK001417;BU00141701;1;0.863748683
GM0014;WK001417;BU00141701;2;0.886969422
GM0014;WK001417;BU00141701;3;0.927200788
GM0014;WK001417;BU00141701;4;0.856510925
GM0014;WK001417;BU00141701;5;0.99171385
GM0014;WK001417;BU00141701;6;0.89678085
GM0014;WK001417;BU00141702;1;0.933766954
GM0014;WK001417;BU00141702;2;0.910912392
GM0014;WK001417;BU00141702;3;0.94947586
GM0014;WK001417;BU00141702;4;0.906343011
GM0014;WK001417;BU00141702;5;1.004462477
GM0014;WK001417;BU00141702;6;0.931877935
GM0014;WK001417;BU00141703;1;0.911764612
GM0014;WK001417;BU00141703;2;0.900844906
GM0014;WK001417;BU00141703;3;0.911764612
GM0014;WK001417;BU00141703;4;0.825242834
GM0014;WK001417;BU00141703;5;1.166453311
GM0014;WK001417;BU00141703;6;0.911764612
GM0014;WK001417;BU00141704;1;0.916383385
GM0014;WK001417;BU00141704;2;0.916383385
GM0014;WK001417;BU00141705;1;0.916383385
GM0014;WK001417;BU00141707;1;0.952935796
GM0014;WK001417;BU00141707;2;0.952935796
GM0014;WK001417;BU00141707;5;0.952935796
GM0014;WK001417;BU00141707;6;0.952935796
GM0014;WK001417;BU00141708;1;0.912271095
GM0014;WK001417;BU00141708;2;0.912271095
GM0014;WK001417;BU00141708;3;0.912271095
GM0014;WK001417;BU00141708;4;0.912271095
GM0014;WK001417;BU00141708;5;0.912271095
GM0014;WK001418;BU00141800;1;1.030114221
GM0014;WK001418;BU00141800;2;1.061386894
GM0014;WK001418;BU00141800;3;0.978317498
GM0014;WK001418;BU00141800;4;0.99330849
GM0014;WK001418;BU00141800;5;1.093253945
GM0014;WK001418;BU00141801;1;0.959937807
GM0014;WK001418;BU00141801;2;0.933516474
GM0014;WK001418;BU00141801;3;0.944789067
GM0014;WK001418;BU00141801;4;0.989848727
GM0014;WK001418;BU00141802;1;1.001370387
GM0014;WK001419;BU00141900;1;0.906158522
GM0014;WK001419;BU00141900;2;0.922620004
GM0014;WK001419;BU00141900;3;0.910248167
GM0014;WK001419;BU00141900;4;0.910248167
GM0014;WK001419;BU00141900;5;0.910248167
GM0014;WK001419;BU00141901;1;0.984941097
GM0014;WK001419;BU00141901;2;0.984941097
GM0014;WK001419;BU00141901;3;0.984941097
GM0014;WK001419;BU00141901;4;0.984941097
GM0014;WK001419;BU00141901;5;0.984941097
GM0014;WK001419;BU00141902;1;1.039384394
GM0014;WK001419;BU00141902;2;1.039384394
GM0014;WK001419;BU00141902;3;1.039384394
GM0014;WK001419;BU00141902;4;1.039384394
GM0014;WK001419;BU00141903;1;0.94072852
GM0014;WK001419;BU00141903;2;0.94072852
GM0014;WK001419;BU00141903;3;0.94072852
GM0014;WK001419;BU00141903;4;0.94072852
GM0014;WK001419;BU00141904;1;0.94072852
GM0014;WK001419;BU00141904;2;0.94072852
GM0014;WK001419;BU00141905;1;0.94072852
GM0014;WK001419;BU00141905;2;0.94072852
GM0014;WK001419;BU00141905;5;0.94072852
GM0014;WK001419;BU00141906;1;0.94072852
GM0014;WK001419;BU00141907;1;0.94072852
GM0024;WK002400;BU00240000;1;1.078059896
GM0024;WK002400;BU00240000;2;0.974019366
GM0024;WK002400;BU00240000;3;1.014294354
GM0024;WK002400;BU00240000;4;1.014294354
GM0024;WK002400;BU00240000;5;0.990699907
GM0024;WK002400;BU00240001;1;1.002745876
GM0024;WK002400;BU00240001;2;1.003433116
GM0024;WK002400;BU00240001;3;1.003433116
GM0024;WK002400;BU00240001;4;1.003433116
GM0024;WK002400;BU00240001;5;1.003433116
GM0024;WK002400;BU00240002;1;1.02233338
GM0024;WK002400;BU00240002;2;1.02233338
GM0024;WK002400;BU00240002;3;1.02233338
GM0024;WK002400;BU00240002;4;1.02233338
GM0024;WK002400;BU00240003;1;1.016941148
GM0024;WK002400;BU00240003;2;1.016941148
GM0024;WK002400;BU00240008;1;1.016941148
GM0024;WK002400;BU00240009;1;1.016941148
GM0024;WK002401;BU00240100;1;1.011974925
GM0024;WK002401;BU00240100;2;0.944611657
GM0024;WK002401;BU00240100;3;0.9865014
GM0024;WK002401;BU00240100;4;0.9865014
GM0024;WK002401;BU00240100;5;0.9865014
GM0024;WK002401;BU00240101;1;1.039457384
GM0024;WK002401;BU00240101;2;1.005467139
GM0024;WK002401;BU00240102;1;1.064941011
GM0024;WK002401;BU00240102;2;1.064941011
GM0024;WK002401;BU00240109;1;1.006699941
GM0024;WK002401;BU00240109;2;1.006699941
GM0024;WK002402;BU00240200;1;1.102684429
GM0024;WK002402;BU00240200;2;0.984330551
GM0024;WK002402;BU00240200;3;0.817307411
GM0024;WK002402;BU00240200;4;0.811091035
GM0024;WK002402;BU00240200;5;0.855252472
GM0024;WK002402;BU00240201;1;0.979193752
GM0024;WK002402;BU00240202;1;0.979193752
GM0024;WK002402;BU00240202;2;0.979193752
GM0024;WK002402;BU00240203;1;0.979193752
GM0024;WK002402;BU00240209;1;0.979193752
GM0024;WK002402;BU00240209;2;0.979193752
GM0024;WK002403;BU00240300;1;1.031001035
GM0024;WK002403;BU00240300;2;0.94036986
GM0024;WK002403;BU00240300;3;0.94036986
GM0024;WK002403;BU00240300;4;0.94036986
GM0024;WK002403;BU00240301;1;1.191030704
GM0024;WK002403;BU00240301;2;1.111363372
GM0024;WK002403;BU00240301;3;1.111363372
GM0024;WK002403;BU00240301;4;1.111363372
GM0024;WK002403;BU00240302;1;0.985783887
GM0024;WK002403;BU00240302;2;0.985783887
GM0024;WK002403;BU00240302;3;0.985783887
GM0024;WK002403;BU00240302;4;0.985783887
GM0024;WK002403;BU00240303;1;0.985783887
GM0024;WK002403;BU00240303;2;0.985783887
GM0024;WK002403;BU00240304;1;0.985783887
GM0024;WK002403;BU00240304;2;0.985783887
GM0024;WK002403;BU00240305;1;0.985783887
GM0024;WK002403;BU00240305;2;0.985783887
GM0024;WK002403;BU00240309;1;0.985783887
GM0034;WK003401;BU00340101;3;0.995184141
GM0034;WK003401;BU00340101;4;0.995184141
GM0034;WK003401;BU00340101;5;0.973925979
GM0034;WK003401;BU00340101;6;1.039723343
GM0034;WK003401;BU00340102;2;0.885836074
GM0034;WK003401;BU00340102;3;0.881734831
GM0034;WK003401;BU00340102;4;0.890105208
GM0034;WK003401;BU00340102;5;0.877352572
GM0034;WK003401;BU00340102;6;0.885836074
GM0034;WK003401;BU00340103;1;0.937771468
GM0034;WK003401;BU00340103;2;0.937771468
GM0034;WK003401;BU00340103;3;0.976183998
GM0034;WK003401;BU00340103;4;0.920317139
GM0034;WK003401;BU00340103;5;0.983001321
GM0034;WK003401;BU00340103;6;0.795105071
GM0034;WK003401;BU00340104;1;0.891447436
GM0034;WK003401;BU00340104;2;0.891447436
GM0034;WK003401;BU00340104;3;0.928599459
GM0034;WK003401;BU00340104;4;0.948962742
GM0034;WK003401;BU00340104;5;0.738943962
GM0034;WK003401;BU00340104;6;0.868965808
GM0034;WK003401;BU00340105;1;0.899715423
GM0034;WK003401;BU00340105;2;0.899715423
GM0034;WK003401;BU00340105;3;0.904158047
GM0034;WK003401;BU00340105;4;0.890568408
GM0034;WK003401;BU00340105;5;0.899715423
GM0034;WK003401;BU00340106;1;0.94829213
GM0034;WK003401;BU00340106;2;0.94829213
GM0034;WK003401;BU00340106;3;0.986654878
GM0034;WK003401;BU00340106;4;0.932296107
GM0034;WK003401;BU00340106;5;0.94422386
GM0034;WK003401;BU00340106;6;0.952459092
GM0034;WK003401;BU00340107;1;1.069216866
GM0034;WK003401;BU00340107;2;1.170588088
GM0034;WK003401;BU00340107;3;1.036594215
GM0034;WK003401;BU00340107;4;1.082644297
GM0034;WK003401;BU00340107;5;1.069216866
GM0034;WK003401;BU00340108;1;1.005900738
GM0034;WK003401;BU00340108;2;1.005900738
GM0034;WK003401;BU00340108;3;1.026187416
GM0034;WK003401;BU00340108;4;1.018546949
GM0034;WK003401;BU00340108;5;0.980801465
GM0034;WK003401;BU00340109;1;0.991885089
GM0034;WK003401;BU00340109;2;1.037203719
GM0034;WK003401;BU00340109;3;1.037203719
GM0034;WK003401;BU00340109;4;1.073367682
GM0034;WK003401;BU00340109;5;1.037203719
GM0034;WK003401;BU00340109;6;1.173905355
GM0034;WK003401;BU00340110;1;0.895180247
GM0034;WK003401;BU00340110;2;0.895180247
GM0034;WK003401;BU00340110;3;0.895180247
GM0034;WK003401;BU00340110;5;0.895180247
GM0034;WK003401;BU00340110;6;0.895180247
GM0034;WK003401;BU00340111;3;0.890778929
GM0034;WK003401;BU00340111;4;0.890778929
GM0034;WK003401;BU00340111;5;0.890778929
GM0034;WK003401;BU00340111;6;0.890778929
GM0034;WK003401;BU00340171;1;0.955460751
GM0034;WK003401;BU00340171;3;0.955460751
GM0034;WK003401;BU00340171;4;0.955460751
GM0034;WK003401;BU00340171;5;0.955460751
GM0034;WK003402;BU00340215;1;0.996019449
GM0034;WK003403;BU00340301;3;1.035740308
GM0034;WK003403;BU00340301;4;1.102056311
GM0034;WK003403;BU00340301;5;1.014283816
GM0034;WK003403;BU00340301;6;1.035740308
GM0034;WK003403;BU00340302;1;0.939706108
GM0034;WK003403;BU00340302;2;0.92511571
GM0034;WK003403;BU00340302;3;0.967419537
GM0034;WK003403;BU00340302;4;1.00920325
GM0034;WK003403;BU00340302;5;0.973854435
GM0034;WK003403;BU00340302;6;0.790799401
GM0034;WK003403;BU00340303;1;0.968041728
GM0034;WK003403;BU00340303;2;1.002865313
GM0034;WK003403;BU00340303;3;1.005700028
GM0034;WK003403;BU00340303;4;1.025977751
GM0034;WK003403;BU00340303;5;0.906277677
GM0034;WK003403;BU00340304;1;1.114012924
GM0034;WK003403;BU00340304;2;1.114012924
GM0034;WK003403;BU00340304;3;1.094961403
GM0034;WK003403;BU00340304;4;1.164234523
GM0034;WK003403;BU00340304;5;0.988128087
GM0034;WK003403;BU00340305;1;1.081990659
GM0034;WK003403;BU00340305;2;1.081990659
GM0034;WK003403;BU00340305;3;1.104299549
GM0034;WK003403;BU00340305;4;1.081459322
GM0034;WK003403;BU00340305;5;1.051960995
GM0034;WK003403;BU00340306;1;1.041059067
GM0034;WK003403;BU00340306;2;1.044960485
GM0034;WK003403;BU00340306;3;1.067984548
GM0034;WK003403;BU00340306;4;1.062136963
GM0034;WK003403;BU00340306;5;1.045491617
GM0034;WK003403;BU00340306;6;0.969346766
GM0034;WK003403;BU00340307;1;1.023006639
GM0034;WK003403;BU00340307;2;1.026581153
GM0034;WK003403;BU00340307;3;1.024151189
GM0034;WK003403;BU00340307;4;1.050884319
GM0034;WK003403;BU00340307;5;0.881163883
GM0034;WK003403;BU00340308;1;1.065500965
GM0034;WK003403;BU00340308;2;1.065500965
GM0034;WK003403;BU00340308;3;1.063813475
GM0034;WK003403;BU00340308;4;1.077834854
GM0034;WK003403;BU00340308;5;1.015072964
GM0034;WK003403;BU00340309;1;0.967783958
GM0034;WK003403;BU00340309;2;0.967783958
GM0034;WK003403;BU00340309;3;0.958407014
GM0034;WK003403;BU00340309;4;0.991599893
GM0034;WK003403;BU00340309;5;0.91332336
GM0034;WK003403;BU00340309;6;0.843602853
GM0034;WK003403;BU00340310;3;1.012072546
GM0034;WK003403;BU00340310;4;1.032492859
GM0034;WK003403;BU00340310;5;0.954520124
GM0034;WK003403;BU00340310;6;1.02684158
GM0034;WK003403;BU00340311;1;0.98189555
GM0034;WK003403;BU00340311;2;0.94428972
GM0034;WK003403;BU00340311;3;0.930211478
GM0034;WK003403;BU00340311;4;0.966329082
GM0034;WK003403;BU00340311;5;0.963216768
GM0034;WK003403;BU00340311;6;1.007926685
GM0034;WK003403;BU00340312;1;1.045174724
GM0034;WK003403;BU00340312;2;1.007752952
GM0034;WK003403;BU00340312;3;1.030010592
GM0034;WK003403;BU00340312;4;0.993522106
GM0034;WK003403;BU00340312;5;0.914760574
GM0034;WK003403;BU00340312;6;0.886561579
GM0034;WK003403;BU00340313;1;0.988238246
GM0034;WK003403;BU00340313;2;0.988238246
GM0034;WK003403;BU00340313;3;0.988238246
GM0034;WK003403;BU00340313;4;0.973305831
GM0034;WK003403;BU00340313;5;0.988238246
GM0034;WK003403;BU00340313;6;0.988238246
GM0034;WK003403;BU00340371;1;1.018359567
GM0034;WK003403;BU00340371;2;1.018359567
GM0034;WK003403;BU00340372;1;1.018359567
GM0034;WK003403;BU00340373;1;1.018359567
GM0034;WK003403;BU00340373;2;1.018359567
GM0034;WK003403;BU00340399;1;1.018359567
GM0034;WK003403;BU00340399;2;1.018359567
GM0034;WK003403;BU00340399;3;1.018359567
GM0034;WK003403;BU00340399;4;1.018359567
GM0034;WK003405;BU00340502;1;0.924623928
GM0034;WK003405;BU00340502;2;0.923766323
GM0034;WK003405;BU00340502;5;0.923766323
GM0034;WK003405;BU00340503;1;1.046900401
GM0034;WK003405;BU00340503;2;1.046900401
GM0034;WK003405;BU00340503;3;1.046900401
GM0034;WK003405;BU00340503;4;0.976701928
GM0034;WK003405;BU00340503;6;1.046900401
GM0034;WK003405;BU00340599;1;0.954312098
GM0037;WK003701;BU00370100;1;0.957845531
GM0037;WK003701;BU00370100;2;0.957845531
GM0037;WK003701;BU00370100;3;0.957845531
GM0037;WK003701;BU00370100;4;0.957845531
GM0037;WK003701;BU00370100;5;0.97772605
GM0037;WK003701;BU00370100;6;0.968739121
GM0037;WK003701;BU00370101;2;0.913137481
GM0037;WK003701;BU00370101;3;0.930295586
GM0037;WK003701;BU00370101;4;0.913111676
GM0037;WK003701;BU00370101;5;0.860725878
GM0037;WK003701;BU00370101;6;1.051671389
GM0037;WK003701;BU00370102;1;0.905553608
GM0037;WK003701;BU00370102;2;0.905553608
GM0037;WK003701;BU00370102;3;0.853334182
GM0037;WK003701;BU00370102;4;0.87060508
GM0037;WK003701;BU00370102;5;0.905553608
GM0037;WK003701;BU00370102;6;1.012231751
GM0037;WK003701;BU00370103;1;0.923458919
GM0037;WK003701;BU00370103;2;0.923458919
GM0037;WK003701;BU00370103;3;0.945750939
GM0037;WK003701;BU00370103;4;0.904539053
GM0037;WK003701;BU00370103;5;0.923458919
GM0037;WK003701;BU00370103;6;0.986687233
GM0037;WK003701;BU00370104;1;0.873092009
GM0037;WK003701;BU00370104;2;0.873092009
GM0037;WK003701;BU00370104;3;0.892538131
GM0037;WK003701;BU00370104;4;0.860965503
GM0037;WK003701;BU00370104;5;0.873092009
GM0037;WK003701;BU00370105;1;0.908233402
GM0037;WK003701;BU00370105;2;0.959883001
GM0037;WK003701;BU00370105;3;0.897336638
GM0037;WK003701;BU00370105;4;0.833093562
GM0037;WK003701;BU00370105;5;1.027888355
GM0037;WK003701;BU00370106;1;0.957190553
GM0037;WK003701;BU00370106;2;0.946108841
GM0037;WK003701;BU00370106;5;0.946108841
GM0037;WK003701;BU00370107;1;0.948352919
GM0037;WK003701;BU00370107;2;0.932957152
GM0037;WK003701;BU00370107;3;0.932957152
GM0037;WK003701;BU00370107;4;0.932957152
GM0037;WK003701;BU00370107;5;0.932957152
GM0037;WK003701;BU00370108;1;0.911119474
GM0037;WK003701;BU00370108;2;0.865379319
GM0037;WK003701;BU00370108;3;0.865022723
GM0037;WK003701;BU00370108;4;0.788157681
GM0037;WK003701;BU00370108;5;0.79840515
GM0037;WK003701;BU00370108;6;0.818108196
GM0037;WK003701;BU00370109;1;0.936387958
GM0037;WK003701;BU00370109;2;0.918689502
GM0037;WK003701;BU00370109;5;0.918689502
GM0037;WK003701;BU00370110;1;0.928506159
GM0037;WK003701;BU00370110;2;0.8979994
GM0037;WK003701;BU00370110;3;0.890819604
GM0037;WK003701;BU00370110;4;0.833042541
GM0037;WK003701;BU00370110;5;0.892069811
GM0037;WK003701;BU00370110;6;0.892069811
GM0037;WK003701;BU00370111;1;0.951040787
GM0037;WK003701;BU00370111;2;0.956226217
GM0037;WK003701;BU00370111;4;0.956226217
GM0037;WK003701;BU00370111;5;0.956226217
GM0037;WK003701;BU00370112;1;0.991639589
GM0037;WK003701;BU00370112;2;0.960796882
GM0037;WK003701;BU00370112;3;0.973728629
GM0037;WK003701;BU00370112;4;0.973728629
GM0037;WK003701;BU00370112;5;0.973728629
GM0037;WK003702;BU00370200;1;0.936418295
GM0037;WK003702;BU00370200;2;0.892477558
GM0037;WK003702;BU00370200;3;0.898922725
GM0037;WK003702;BU00370200;4;0.822011537
GM0037;WK003702;BU00370200;5;0.892518998
GM0037;WK003702;BU00370200;6;1.106912569
GM0037;WK003702;BU00370201;1;0.924522044
GM0037;WK003702;BU00370201;2;0.88289167
GM0037;WK003702;BU00370201;3;0.882331569
GM0037;WK003702;BU00370201;4;0.71761067
GM0037;WK003702;BU00370201;5;0.898885884
GM0037;WK003702;BU00370201;6;0.882331569
GM0037;WK003702;BU00370202;1;0.989812992
GM0037;WK003702;BU00370202;2;0.88739651
GM0037;WK003702;BU00370202;3;0.970049049
GM0037;WK003702;BU00370202;4;0.970049049
GM0037;WK003702;BU00370202;5;0.970049049
GM0037;WK003702;BU00370203;1;0.928978525
GM0037;WK003702;BU00370203;2;0.901026774
GM0037;WK003702;BU00370203;3;0.88104665
GM0037;WK003702;BU00370203;4;0.861006713
GM0037;WK003702;BU00370203;5;0.901026774
GM0037;WK003703;BU00370300;1;0.966627525
GM0037;WK003703;BU00370300;2;0.92081553
GM0037;WK003703;BU00370300;3;0.864727797
GM0037;WK003703;BU00370300;4;0.804400747
GM0037;WK003703;BU00370300;5;0.922755657
GM0037;WK003703;BU00370301;1;0.950224583
GM0037;WK003703;BU00370301;2;0.950224583
GM0037;WK003703;BU00370308;1;0.976273415
GM0037;WK003703;BU00370309;1;1.06583763
GM0037;WK003704;BU00370400;1;1.013648289
GM0037;WK003704;BU00370400;2;0.938952403
GM0037;WK003704;BU00370400;3;0.938952403
GM0037;WK003704;BU00370400;4;0.938952403
GM0037;WK003704;BU00370400;5;0.938952403
GM0037;WK003704;BU00370401;1;0.983260023
GM0037;WK003704;BU00370401;2;0.983260023
GM0037;WK003704;BU00370402;1;1.072316423
GM0037;WK003704;BU00370402;2;1.066637247
GM0037;WK003704;BU00370409;1;0.983260023
GM0037;WK003705;BU00370500;1;0.941608966
GM0037;WK003705;BU00370500;2;0.917481894
GM0037;WK003705;BU00370500;3;0.917481894
GM0037;WK003705;BU00370500;4;0.917481894
GM0037;WK003705;BU00370500;5;0.917481894
GM0037;WK003705;BU00370509;1;1.069425004
GM0047;WK004700;BU00470000;1;0.961026957
GM0047;WK004700;BU00470000;2;0.930169795
GM0047;WK004700;BU00470000;3;0.86794139
GM0047;WK004700;BU00470000;4;0.878893239
GM0047;WK004700;BU00470000;5;0.948509958
GM0047;WK004700;BU00470000;6;0.966787116
GM0047;WK004700;BU00470001;1;0.980973069
GM0047;WK004700;BU00470001;2;0.969575573
GM0047;WK004700;BU00470001;3;0.885367763
GM0047;WK004700;BU00470001;4;0.851079156
GM0047;WK004700;BU00470001;5;0.862280607
GM0047;WK004700;BU00470001;6;0.937215516
GM0047;WK004700;BU00470002;1;0.962562173
GM0047;WK004700;BU00470002;2;0.873527185
GM0047;WK004700;BU00470002;3;0.887410197
GM0047;WK004700;BU00470002;4;0.887410197
GM0047;WK004700;BU00470003;1;0.904358349
GM0047;WK004700;BU00470003;2;0.906309369
GM0047;WK004700;BU00470003;3;0.969334709
GM0047;WK004700;BU00470003;4;0.882810977
GM0047;WK004700;BU00470003;5;1.003349254
GM0047;WK004700;BU00470003;6;0.902555619
GM0047;WK004700;BU00470004;1;0.896227642
GM0047;WK004700;BU00470004;2;0.919738193
GM0047;WK004700;BU00470004;3;0.921135837
GM0047;WK004700;BU00470004;4;0.921135837
GM0047;WK004700;BU00470004;5;0.94535789
GM0047;WK004700;BU00470004;6;0.921135837
GM0047;WK004700;BU00470005;1;0.919693928
GM0047;WK004700;BU00470005;2;0.933555882
GM0047;WK004700;BU00470005;3;0.925102242
GM0047;WK004700;BU00470005;4;0.899313419
GM0047;WK004700;BU00470005;5;0.872637169
GM0047;WK004700;BU00470005;6;0.910022356
GM0047;WK004700;BU00470006;1;0.917045828
GM0047;WK004700;BU00470006;3;0.917045828
GM0047;WK004700;BU00470006;4;0.917045828
GM0047;WK004700;BU00470006;5;0.917045828
GM0047;WK004700;BU00470007;1;1.017479653
GM0047;WK004700;BU00470007;2;1.037551435
GM0047;WK004700;BU00470007;3;0.95621621
GM0047;WK004700;BU00470007;4;0.891661935
GM0047;WK004700;BU00470007;5;0.977965594
GM0047;WK004701;BU00470100;1;0.939375888
GM0047;WK004701;BU00470100;2;0.944143833
GM0047;WK004701;BU00470101;1;0.97398222
GM0047;WK004701;BU00470101;2;1.014200729
GM0047;WK004701;BU00470101;3;0.962452097
GM0047;WK004701;BU00470101;4;0.962452097
GM0047;WK004701;BU00470101;5;0.962452097
GM0047;WK004701;BU00470102;1;0.939902158
GM0047;WK004701;BU00470102;2;0.945767542
GM0047;WK004701;BU00470109;1;0.956496081
GM0047;WK004702;BU00470200;1;0.973641127
GM0047;WK004702;BU00470200;2;0.957246589
GM0047;WK004702;BU00470200;3;0.8814897
GM0047;WK004702;BU00470200;4;0.874392521
GM0047;WK004702;BU00470200;5;0.987905519
GM0047;WK004702;BU00470201;1;0.933776114
GM0047;WK004702;BU00470201;2;0.905872592
GM0047;WK004702;BU00470201;3;0.923356389
GM0047;WK004702;BU00470201;4;0.923356389
GM0047;WK004702;BU00470202;1;0.895496148
GM0047;WK004702;BU00470202;2;0.895496148
GM0047;WK004702;BU00470202;3;0.895496148
GM0047;WK004702;BU00470202;4;0.895496148
GM0047;WK004702;BU00470203;1;0.933512242
GM0047;WK004702;BU00470209;1;0.96014476
GM0047;WK004702;BU00470209;2;0.968881879
GM0047;WK004702;BU00470209;6;0.968881879
GM0050;WK005000;BU00500000;1;1.079633083
GM0050;WK005000;BU00500000;2;1.079633083
GM0050;WK005000;BU00500000;3;1.172719091
GM0050;WK005000;BU00500000;4;1.034635588
GM0050;WK005000;BU00500000;5;1.103701216
GM0050;WK005000;BU00500000;6;1.079633083
GM0050;WK005000;BU00500001;1;1.136680708
GM0050;WK005000;BU00500001;2;1.136680708
GM0050;WK005000;BU00500001;3;1.173478796
GM0050;WK005000;BU00500001;4;1.130377512
GM0050;WK005000;BU00500001;5;1.165357519
GM0050;WK005000;BU00500002;1;1.036254925
GM0050;WK005000;BU00500002;2;1.050066543
GM0050;WK005000;BU00500002;3;1.084544121
GM0050;WK005000;BU00500002;4;1.05166737
GM0050;WK005000;BU00500002;5;1.127308942
GM0050;WK005000;BU00500002;6;0.845461399
